ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11567467,JC117714,1/14/2019 9:10,025XX W ADDISON ST,820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,1921,19,47,5,6,1158854,1923830,2019,1/23/2019 11:26,41.94672451,-87.69150118,"(41.946724511, -87.691501175)"
11567468,JC117765,1/15/2019 12:18,035XX W ADAMS ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1123,11,28,27,15,1152831,1898845,2019,1/23/2019 11:26,41.87828506,-87.71430286,"(41.87828506, -87.714302862)"
11567469,JC116658,1/14/2019 13:09,005XX S LAVERGNE AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1533,15,29,25,08B,1143347,1897111,2019,1/23/2019 11:26,41.87370918,-87.7491697,"(41.873709176, -87.749169703)"
11567471,JC117479,1/15/2019 9:00,007XX N HOMAN AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1121,11,27,23,08A,1153575,1904823,2019,1/23/2019 11:26,41.89467454,-87.71141196,"(41.894674537, -87.711411964)"
11567472,JC117671,1/15/2019 10:36,020XX E 87TH ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,TRUE,FALSE,412,4,8,45,26,1191190,1847689,2019,1/23/2019 11:26,41.73706439,-87.57511628,"(41.737064393, -87.575116277)"
11567474,JC117769,1/11/2019 16:00,004XX E 72ND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,323,3,6,69,26,1180595,1857382,2019,1/18/2019 9:37,41.76391265,-87.61363571,"(41.763912649, -87.613635711)"
11567475,JC117661,1/15/2019 11:00,047XX W HARRISON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1131,11,24,25,08B,1144954,1896934,2019,1/23/2019 11:26,41.8731933,-87.74327398,"(41.873193303, -87.743273976)"
11567476,JC117738,1/15/2019 12:00,0000X E 115TH ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,531,5,9,49,08A,1178538,1828729,2019,1/23/2019 11:26,41.68533213,-87.62204278,"(41.685332125, -87.622042783)"
11567477,JC117460,1/14/2019 7:45,098XX S EXCHANGE AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,431,4,10,51,17,1197465,1840300,2019,1/25/2019 16:05,41.71663435,-87.55237264,"(41.716634354, -87.552372642)"
11567478,JC117713,1/15/2019 10:00,006XX W WAYMAN ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1214,12,42,28,6,1171706,1902341,2019,1/23/2019 11:26,41.88748383,-87.64489536,"(41.88748383, -87.644895356)"
11567481,JC117593,1/15/2019 10:36,047XX W LAKE ST,1330,CRIMINAL TRESPASS,TO LAND,CTA PLATFORM,FALSE,FALSE,1113,11,28,25,26,1144646,1901790,2019,1/23/2019 11:26,41.88652456,-87.74428244,"(41.886524557, -87.744282439)"
11567484,JC117654,1/15/2019 8:40,001XX N STATE ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,111,1,42,32,6,1176330,1901649,2019,1/23/2019 11:26,41.88548189,-87.62793569,"(41.885481891, -87.627935689)"
11567485,JC117699,1/15/2019 8:59,006XX S STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA STATION,FALSE,FALSE,123,1,4,32,11,1176452,1897617,2019,1/23/2019 11:26,41.8744151,-87.62760944,"(41.8744151, -87.627609439)"
11567486,JC117779,1/15/2019 13:10,002XX S STATE ST,870,THEFT,POCKET-PICKING,CTA PLATFORM,FALSE,FALSE,113,1,42,32,6,1176417,1899156,2019,1/23/2019 11:26,41.878639,-87.62769149,"(41.878638996, -87.627691486)"
11567489,JC117786,1/15/2019 13:00,017XX W DIVISION ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1424,14,1,24,6,1164577,1908045,2019,1/23/2019 11:26,41.90328999,-87.67091338,"(41.903289993, -87.670913383)"
11567490,JC117609,1/15/2019 10:00,030XX N KENNETH AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,TRUE,TRUE,2523,25,31,20,26,1146183,1919916,2019,1/27/2019 16:03,41.93623507,-87.73817625,"(41.936235071, -87.738176254)"
11567491,JC117711,1/10/2019 17:00,034XX N CENTRAL PARK AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1732,17,30,21,6,1151784,1922535,2019,1/18/2019 9:37,41.94331327,-87.71752272,"(41.943313268, -87.71752272)"
11567492,JC117734,1/14/2019 23:15,050XX W MADISON ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1533,15,28,25,6,1142891,1899556,2019,1/23/2019 11:26,41.88042707,-87.75078301,"(41.880427066, -87.750783005)"
11567496,JC117783,1/15/2019 13:00,079XX S HALSTED ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,621,6,17,71,08A,1172343,1852285,2019,1/23/2019 11:26,41.75011132,-87.64403074,"(41.750111323, -87.644030737)"
11567497,JC117729,1/10/2019 19:37,039XX W DIVERSEY AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2523,25,30,21,6,1149480,1918324,2019,1/18/2019 9:37,41.93180304,-87.72610078,"(41.931803039, -87.726100784)"
11567498,JC117708,1/12/2019 0:00,039XX N MOZART ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,1733,17,33,16,11,1156682,1925996,2019,1/24/2019 16:13,41.95271251,-87.69942594,"(41.952712507, -87.699425935)"
11567499,JC117750,1/14/2019 11:00,095XX S LOWE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,2223,22,21,73,08A,1173652,1841551,2019,1/23/2019 11:26,41.72062692,-87.63955107,"(41.720626916, -87.639551071)"
11567500,JC117746,1/15/2019 13:00,073XX S SOUTH SHORE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,334,3,7,43,26,1195284,1857263,2019,1/23/2019 11:26,41.76323624,-87.55980204,"(41.763236237, -87.559802041)"
11567502,JC117770,1/15/2019 12:00,063XX W 56TH ST,820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,811,8,13,56,6,1135110,1866750,2019,1/23/2019 11:26,41.79054357,-87.78013033,"(41.79054357, -87.780130326)"
11567503,JC117715,1/13/2019 17:30,041XX W NEWPORT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1731,17,30,16,08B,1148414,1922742,2019,1/23/2019 11:26,41.94394706,-87.72990392,"(41.94394706, -87.729903921)"
11567504,JC117741,1/15/2019 12:30,045XX N CHRISTIANA AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,TRUE,1724,17,33,14,04A,1153234,1929971,2019,1/23/2019 11:26,41.96368946,-87.71199505,"(41.963689456, -87.711995053)"
11567505,JC117751,1/13/2019 10:30,016XX N NATOMA AVE,051B,ASSAULT,AGGRAVATED: OTHER FIREARM,RESIDENCE,FALSE,FALSE,2513,25,29,25,04A,1131831,1910269,2019,1/23/2019 11:26,41.91002382,-87.79114635,"(41.910023818, -87.791146353)"
11567508,JC117560,1/15/2019 10:18,029XX W FLETCHER ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1411,14,33,21,08B,1156015,1920796,2019,1/23/2019 11:26,41.93845687,-87.70201866,"(41.938456868, -87.702018659)"
11567510,JC116438,1/14/2019 11:30,016XX N DAMEN AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1434,14,2,24,6,1162770,1910800,2019,1/23/2019 16:13,41.91088801,-87.67747349,"(41.910888011, -87.677473488)"
11567517,JC115565,1/13/2019 13:30,002XX W 18TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,914,9,25,34,26,1174999,1891527,2019,1/23/2019 16:13,41.85773639,-87.63312653,"(41.857736389, -87.633126529)"
11567519,JC117616,1/15/2019 10:52,009XX W 35TH ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,915,9,11,60,5,1170801,1881646,2019,1/23/2019 11:26,41.83071498,-87.64882467,"(41.83071498, -87.648824666)"
11567522,JC117552,1/15/2019 10:10,023XX N AUSTIN AVE,479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,TRUE,TRUE,2515,25,36,19,04B,1136010,1914970,2019,1/23/2019 11:26,41.9228504,-87.77568183,"(41.922850404, -87.775681832)"
11567523,JC117159,1/14/2019 20:30,022XX S ARCHER AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,914,9,25,34,08B,1174404,1889650,2019,1/23/2019 11:26,41.85259906,-87.63536652,"(41.852599058, -87.635366519)"
11567524,JC117424,1/14/2019 14:30,050XX S LAFLIN ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,933,9,20,61,14,1167186,1871387,2019,1/23/2019 11:26,41.80264146,-87.66238215,"(41.802641458, -87.662382149)"
11567525,JC117767,1/15/2019 10:07,122XX S WALLACE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,523,5,34,53,08B,1174524,1823638,2019,1/23/2019 11:26,41.67145162,-87.63688767,"(41.671451616, -87.636887668)"
11567527,JC117732,1/15/2019 11:43,107XX S INDIANA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,513,5,9,49,18,1179483,1833779,2019,1/23/2019 11:26,41.69916858,-87.61842996,"(41.699168578, -87.618429955)"
11567528,JC117794,1/11/2019 9:00,040XX W LAWRENCE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,FALSE,FALSE,1722,17,39,14,11,1148675,1931595,2019,1/18/2019 9:37,41.96823532,-87.72871502,"(41.968235322, -87.728715018)"
11567530,JC117582,1/15/2019 10:30,001XX E 121ST PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,532,5,9,53,08B,1179543,1824434,2019,1/23/2019 11:26,41.67352318,-87.61849419,"(41.67352318, -87.618494189)"
11567531,JC116946,1/10/2019 18:40,034XX W FULLERTON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESTAURANT,FALSE,TRUE,1413,14,35,22,26,1153224,1915747,2019,1/18/2019 9:37,41.92465795,-87.71241066,"(41.924657953, -87.712410656)"
11567533,JC117629,1/15/2019 11:14,012XX S WABASH AVE,560,ASSAULT,SIMPLE,GAS STATION,FALSE,TRUE,131,1,3,33,08A,1176963,1894862,2019,1/23/2019 11:26,41.86684367,-87.62581667,"(41.866843668, -87.625816668)"
11567535,JC117617,1/15/2019 10:51,029XX S DEARBORN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,133,1,3,35,14,1176241,1885750,2019,1/23/2019 11:26,41.841856,-87.62874168,"(41.841855999, -87.628741678)"
11567536,JC117757,1/15/2019 12:41,015XX N LUNA AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,TRUE,FALSE,2532,25,37,25,18,1139050,1909785,2019,1/23/2019 11:26,41.90856738,-87.76463802,"(41.908567384, -87.76463802)"
11567537,JC117585,1/15/2019 10:06,006XX W HARRISON ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,124,1,25,28,08B,1172257,1897564,2019,1/23/2019 11:26,41.87436328,-87.64301304,"(41.874363279, -87.643013039)"
11567538,JC117805,1/15/2019 13:30,0000X E OAK ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,DEPARTMENT STORE,FALSE,FALSE,1833,18,42,8,11,1176321,1907214,2019,1/23/2019 11:26,41.90075274,-87.6278007,"(41.900752739, -87.627800699)"
11567539,JC117821,1/15/2019 13:45,008XX W RANDOLPH ST,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1224,12,27,28,6,1170616,1901243,2019,1/23/2019 11:26,41.88449477,-87.6489303,"(41.884494771, -87.648930297)"
11567540,JC117819,1/15/2019 2:30,113XX S UNION AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2233,22,34,49,5,1173673,1829682,2019,1/23/2019 11:26,41.68805615,-87.63982425,"(41.688056153, -87.639824245)"
11567541,JC117720,1/15/2019 12:15,023XX W 21ST PL,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,1234,12,25,31,08B,1161200,1889685,2019,1/23/2019 11:26,41.85297939,-87.68382817,"(41.852979389, -87.683828168)"
